Index,Id,Date,Hexlat,Hexlong,Price,Bathrooms,Bedrooms,Condition,Floors,Grade,Sqft Above,Sqft Basement,Sqft Living,Sqft Living15,Sqft Lot,Sqft Lot15,View,Waterfront,Yr Built,Yr Renovated,Zipcode,Nuisance Crime,Other Crime,Property Crime,Violent Crimes
12011,4310701575,6/10/2014,47.70068,-122.34,"429,000",3.25,3,3,3,8,1410,0,1410,1410,1246,1253,0,0,2005,0,98103,5,5,26,6
12012,4310701577,5/9/2014,47.70068,-122.34,"382,000",3.25,3,3,3,8,1410,0,1410,1410,1253,1253,0,0,2005,0,98103,5,5,26,6
12013,4310701600,11/13/2014,47.70068,-122.34,"340,000",2.5,3,3,3,8,1240,0,1240,1410,1115,1355,0,0,2003,0,98103,5,5,26,6
12014,4310702440,10/14/2014,47.69490667,-122.34,"355,000",2,3,3,2,7,1480,0,1480,1850,2502,5000,0,0,1991,0,98103,10,5,41,2
12015,4310702759,3/12/2015,47.69490667,-122.34,"326,000",1.5,2,3,3,8,1030,0,1030,1020,798,1026,0,0,2008,0,98103,10,5,41,2
12016,4310702775,2/3/2015,47.69490667,-122.34,"280,000",1.5,2,3,2,8,800,0,800,1020,1196,1087,0,0,2003,0,98103,10,5,41,2
12017,4310702787,7/17/2014,47.69490667,-122.34,"335,000",3,3,3,3,8,1430,0,1430,1020,1249,1112,0,0,2003,0,98103,10,5,41,2
12018,4310702837,12/1/2014,47.69490667,-122.34,"375,000",3.25,3,3,3,8,1370,0,1370,1370,1227,1236,0,0,2007,0,98103,10,5,41,2
12019,4310702838,4/27/2015,47.69490667,-122.34,"375,000",1.5,3,3,3,8,1290,0,1290,1360,1213,1227,0,0,2007,0,98103,10,5,41,2
12020,4310702858,10/15/2014,47.69490667,-122.34,"414,950",2.5,3,3,3,8,1570,0,1570,1570,1551,1705,0,0,2008,0,98103,10,5,41,2
12021,4310702876,11/3/2014,47.69490667,-122.34,"398,500",2.5,2,3,3,8,1350,430,1780,1390,1311,1227,0,0,2005,0,98103,10,5,41,2
12022,4310702918,10/30/2014,47.69490667,-122.34,"345,000",2.25,2,3,3,8,1110,0,1110,1360,1290,1251,0,0,2006,0,98103,10,5,41,2
12023,4310703070,4/13/2015,47.69490667,-122.34,"650,000",3,6,3,1,8,1790,1170,2960,1280,5000,1251,0,0,1968,0,98103,10,5,41,2
12024,4310703083,5/23/2014,47.69490667,-122.34,"355,000",2,3,3,3,8,1220,0,1220,1280,1186,1251,0,0,2007,0,98103,10,5,41,2
12028,4315700060,3/3/2015,47.53902,-122.39,"378,000",2,2,3,1,7,800,500,1300,950,3850,5500,0,0,1963,0,98136,10,10,29,8
12029,4315700175,6/12/2014,47.53902,-122.39,"440,000",1,3,4,1.5,7,1210,0,1210,1160,5750,5000,0,0,1910,0,98136,10,10,29,8
12030,4315700275,11/7/2014,47.53902,-122.39,"590,000",2.5,4,3,2,8,2380,0,2380,1370,4950,5120,0,0,2004,0,98136,10,10,29,8
12031,4315700390,6/30/2014,47.53902,-122.39,"410,000",1.5,1,3,1,7,1010,0,1010,1230,5750,5750,0,0,1911,1948,98136,10,10,29,8
12032,4315700505,2/10/2015,47.54190667,-122.395,"535,000",1.75,4,5,1.5,8,1570,0,1570,1570,3250,5720,0,0,1928,0,98136,3,3,16,
12033,4315701163,4/13/2015,47.53613333,-122.395,"585,000",1.5,3,3,1,8,1260,970,2230,2120,6000,7200,1,0,1968,0,98136,6,5,10,
12034,4317700085,1/22/2015,47.54190667,-122.385,"535,000",1,4,4,1.5,7,1180,480,1660,1120,10656,8816,0,0,1920,0,98136,1,6,15,
12035,4318200090,6/18/2014,47.53613333,-122.385,"375,000",1,2,3,1,6,940,0,940,1330,9839,8740,0,0,1910,0,98136,2,1,14,1
12036,4318200360,7/30/2014,47.53613333,-122.385,"286,000",1,2,3,1,7,1170,0,1170,1550,6543,7225,0,0,1913,0,98136,2,1,14,1
12037,4318200405,6/20/2014,47.53613333,-122.385,"850,000",2.25,3,3,2,10,2250,620,2870,1310,8170,8170,0,0,1995,0,98136,2,1,14,1
12038,4318200440,5/22/2014,47.53902,-122.39,"432,000",2.25,3,3,2,8,1090,380,1470,1470,1578,1668,0,0,2007,0,98136,10,10,29,8
12039,4319200060,7/9/2014,47.53902,-122.38,"840,000",2,3,3,2,8,2783,0,2783,1730,11177,8018,0,0,1910,1999,98126,1,2,9,
12040,4319200450,1/20/2015,47.53902,-122.38,"436,000",1,4,3,1.5,7,1200,0,1200,1810,6600,6600,2,0,1908,0,98136,1,2,9,
12041,4319200505,6/17/2014,47.53902,-122.38,"560,000",1,5,4,1.5,7,1320,390,1710,1880,9100,9100,0,0,1926,0,98126,1,2,9,
12042,4319200605,6/28/2014,47.53902,-122.38,"475,000",2.5,3,3,1,8,1160,540,1700,1590,9100,8374,0,0,1998,0,98126,1,2,9,
12043,4319200620,10/15/2014,47.53613333,-122.375,"235,000",1,2,3,1.5,6,1270,0,1270,1760,9182,9100,0,0,1917,0,98126,8,11,27,3
12044,4319200675,7/9/2014,47.53613333,-122.375,"760,000",2.25,4,3,3,9,3300,0,3300,1290,8365,8369,0,0,2014,0,98126,8,11,27,3
12045,4319200820,1/22/2015,47.53902,-122.38,"333,000",1,3,3,1,7,830,120,950,1490,5214,7636,0,0,1944,0,98126,1,2,9,
12046,4320200020,9/22/2014,47.53902,-122.39,"715,000",3,4,4,2,8,1746,240,1986,1930,6000,6200,2,0,1922,0,98136,10,10,29,8
12047,4321200580,1/25/2015,47.57077667,-122.375,"575,000",2.5,3,3,2,8,1760,0,1760,1760,2320,4698,2,0,1994,0,98126,3,5,18,
12048,4321200600,5/4/2015,47.57077667,-122.375,"510,000",2,4,3,1.5,7,1760,450,2210,1760,5572,4713,3,0,1911,0,98126,3,5,18,
12049,4321200970,6/10/2014,47.57366333,-122.38,"555,000",2,3,4,1.5,8,1680,500,2180,1850,4976,5000,2,0,1930,0,98126,1,2,16,5
12050,4322200050,12/17/2014,47.53613333,-122.395,"340,000",2,3,3,1,7,1120,750,1870,1870,3378,1872,0,0,1913,0,98136,6,5,10,
12051,4322200105,3/31/2015,47.53902,-122.39,"229,050",1,1,4,1,4,420,0,420,1460,3298,4975,0,0,1949,0,98136,10,10,29,8
12052,4322200220,4/21/2015,47.53902,-122.39,"675,000",2.75,3,4,1.5,7,2310,1060,3370,1720,5350,5618,1,0,1910,0,98136,10,10,29,8
12056,4322500055,4/17/2015,47.53324667,-122.39,"607,000",1.75,5,3,1,8,1390,520,1910,1820,5428,5900,0,0,1954,0,98136,,3,13,3
12057,4322500110,3/3/2015,47.53324667,-122.39,"670,000",1.75,3,4,1,8,1260,900,2160,2090,5760,5760,0,0,1954,0,98136,,3,13,3
12068,4327600010,2/2/2015,47.49572,-122.265,"336,000",3,3,3,1,7,1190,600,1790,1740,13350,10624,0,0,1988,0,98178,1,1,9,3
12101,4340610040,6/12/2014,47.69779333,-122.345,"312,500",1.5,2,3,2,7,1070,0,1070,1070,1200,1200,0,0,1999,0,98103,33,23,72,12
12102,4340610080,8/4/2014,47.69779333,-122.345,"269,500",1,2,3,2,7,800,0,800,806,1200,1200,0,0,1999,0,98103,33,23,72,12
12103,4343800080,8/18/2014,47.718,-122.35,"305,000",1,2,3,1,6,860,0,860,1270,7250,7250,0,0,1949,0,98133,15,13,34,2
12104,4343800100,10/21/2014,47.718,-122.35,"315,000",1.75,3,3,1,7,930,750,1680,1340,7250,7250,0,0,1952,0,98133,15,13,34,2
12115,4346300010,6/18/2014,47.55923,-122.295,"545,500",2.5,3,4,1.5,7,1360,200,1560,1670,9361,6244,0,0,1936,0,98108,10,5,27,4
12120,4354700010,4/21/2015,47.718,-122.31,"482,500",2,3,4,1,7,1330,0,1330,1580,6490,7202,0,0,1954,0,98125,11,7,84,9
12121,4356200120,10/23/2014,47.51304,-122.265,"248,000",1,1,3,1,6,790,0,790,1900,12000,6000,0,0,1918,0,98118,4,2,41,4
12122,4356200210,3/18/2015,47.51304,-122.265,"153,500",1,3,3,1,6,890,0,890,1230,4810,6057,0,0,1910,0,98118,4,2,41,4
12123,4358700100,12/2/2014,47.70645333,-122.34,"465,000",2.5,3,3,1,8,1030,420,1450,1740,5175,9250,0,0,1995,0,98133,6,6,32,4
12124,4358700135,11/18/2014,47.70934,-122.335,"480,000",2.5,3,5,1,7,1340,1020,2360,1520,9005,9005,0,0,1929,0,98133,27,22,70,9
12125,4358700141,4/27/2015,47.70934,-122.335,"480,000",1.75,4,4,1,7,980,860,1840,1520,9250,9250,0,0,1956,0,98133,27,22,70,9
12126,4358700164,11/13/2014,47.70934,-122.335,"260,000",1.5,2,3,2,7,840,140,980,1100,1296,1228,0,0,2001,0,98133,27,22,70,9
12127,4358700186,12/11/2014,47.70934,-122.335,"275,000",2.25,3,3,3,7,1260,0,1260,1190,1488,1095,0,0,2009,0,98133,27,22,70,9
12128,4358700188,3/31/2015,47.70934,-122.335,"305,000",2.5,3,3,3,7,1160,100,1260,1190,895,1095,0,0,2009,0,98133,27,22,70,9
12131,4363700200,3/25/2015,47.53324667,-122.37,"190,000",1,4,3,1,6,890,300,1190,1140,7920,7920,0,0,1951,0,98126,10,8,38,1
12132,4363700304,8/4/2014,47.52747333,-122.37,"400,000",1,2,4,1,7,910,360,1270,1040,7440,7500,0,0,1949,0,98126,6,1,25,2
12133,4363700365,8/1/2014,47.52747333,-122.37,"429,000",2.5,4,4,1.5,6,1400,700,2100,1230,7920,7920,0,0,1916,0,98126,6,1,25,2
12134,4364200015,1/9/2015,47.53036,-122.375,"335,000",1.5,2,5,1,6,1170,0,1170,1170,5248,5120,0,0,1941,0,98126,5,2,26,2
12135,4364200075,6/24/2014,47.53036,-122.375,"300,000",1,2,4,1,6,750,0,750,930,5120,7200,0,0,1941,0,98126,5,2,26,2
12136,4364200125,1/29/2015,47.53036,-122.375,"530,000",1.75,2,5,1,6,1130,990,2120,1220,7680,7680,0,0,1948,0,98126,5,2,26,2
12137,4364200250,12/1/2014,47.53036,-122.375,"400,375",1.75,4,5,1,6,890,800,1690,1060,7680,7680,0,0,1946,0,98126,5,2,26,2
12138,4364700105,8/4/2014,47.53036,-122.375,"330,000",1,3,3,1,7,1030,0,1030,1030,7620,7560,0,0,1953,0,98126,5,2,26,2
12139,4364700165,11/24/2014,47.52458667,-122.375,"249,900",1,2,3,1,6,560,0,560,990,7560,7560,0,0,1944,0,98126,13,6,50,2
12140,4364700585,4/8/2015,47.52747333,-122.37,"485,000",1.75,3,4,1,7,1210,970,2180,2140,7318,7560,0,0,1967,0,98126,6,1,25,2
12141,4364700595,8/18/2014,47.52747333,-122.37,"333,000",1,3,3,1,7,1050,0,1050,1490,7560,7560,0,0,1951,0,98126,6,1,25,2
12142,4364700600,12/16/2014,47.52747333,-122.37,"216,000",1,3,3,1,6,1010,0,1010,1520,7920,7560,0,0,1925,0,98126,6,1,25,2
12143,4364700600,3/30/2015,47.52747333,-122.37,"390,000",1,3,3,1,6,1010,0,1010,1520,7920,7560,0,0,1925,0,98126,6,1,25,2
12144,4364700730,5/30/2014,47.52458667,-122.375,"280,000",1,2,3,1,6,940,940,1880,1280,7560,7560,0,0,1919,0,98126,13,6,50,2
12145,4364700805,10/15/2014,47.52458667,-122.375,"315,000",1,1,3,1,6,580,0,580,1360,7200,7560,0,0,2000,0,98126,13,6,50,2
12146,4364700875,7/29/2014,47.52458667,-122.375,"237,502",1,3,3,1,7,980,0,980,1300,7560,7560,0,0,1951,0,98126,13,6,50,2
12147,4364700885,9/12/2014,47.52458667,-122.375,"324,950",1.5,3,3,1,7,1210,0,1210,980,7560,7560,0,0,1941,0,98126,13,6,50,2
12148,4364700945,4/2/2015,47.52458667,-122.375,"459,000",2,4,5,1,6,1180,1180,2360,1340,7080,7200,0,0,1925,0,98126,13,6,50,2
12149,4364700990,10/3/2014,47.52458667,-122.375,"335,000",1,3,3,1,6,880,150,1030,1030,7200,7200,0,0,1948,0,98126,13,6,50,2
12150,4365200055,12/5/2014,47.52458667,-122.375,"450,000",2.25,4,4,1,7,1030,960,1990,1320,7320,7320,0,0,1965,0,98126,13,6,50,2
12151,4365200186,6/6/2014,47.52458667,-122.375,"253,500",1,2,3,1,7,810,0,810,1240,4800,7740,0,0,1948,0,98126,13,6,50,2
12152,4365200425,6/24/2014,47.5217,-122.37,"350,000",1,2,4,1,6,740,0,740,1080,7680,7680,0,0,1922,0,98126,18,19,130,29
12153,4365200445,8/22/2014,47.5217,-122.37,"400,000",1.75,2,3,1,7,1250,0,1250,1250,7680,7680,0,0,1922,1968,98126,18,19,130,29
12154,4365200505,10/3/2014,47.5217,-122.37,"354,000",1,2,4,1,6,1390,0,1390,1290,7740,7740,0,0,1925,0,98126,18,19,130,29
12155,4365200520,3/12/2015,47.5217,-122.37,"490,000",2.25,3,5,1,6,1410,0,1410,1220,7740,7740,0,0,1923,0,98126,18,19,130,29
12156,4365200555,12/19/2014,47.5217,-122.37,"375,000",2.5,3,3,1,7,1130,540,1670,1220,7740,7740,0,0,1974,0,98126,18,19,130,29
12157,4365200620,3/12/2015,47.5217,-122.37,"394,000",1,3,4,1,6,1150,300,1450,1040,7930,7740,0,0,1923,0,98126,18,19,130,29
12158,4365200630,7/16/2014,47.5217,-122.37,"450,000",2,2,4,1,7,1150,750,1900,1140,7740,7740,0,0,1923,0,98126,18,19,130,29
12159,4365200860,6/6/2014,47.52458667,-122.375,"385,200",1,4,3,1.5,6,1550,0,1550,1220,7740,7740,0,0,1954,0,98126,13,6,50,2
12160,4365200865,9/2/2014,47.52458667,-122.375,"384,950",1,3,4,1,7,1540,0,1540,1220,7740,7740,0,0,1909,0,98126,13,6,50,2
12161,4365200895,4/17/2015,47.51881333,-122.375,"364,000",1,4,3,1.5,7,1210,0,1210,1100,7740,7740,0,0,1922,0,98126,9,5,34,11
12162,4365700130,3/25/2015,47.52458667,-122.365,"210,000",1,3,3,1,7,1270,390,1660,1540,7440,7440,0,0,1957,0,98106,17,7,57,5
12163,4365700330,7/30/2014,47.5217,-122.36,"275,000",1.75,2,3,1,6,930,0,930,1100,7080,7680,0,0,1923,2006,98106,21,10,66,13
12164,4365700450,11/6/2014,47.5217,-122.36,"193,000",1,2,3,1,6,950,0,950,1000,9000,8280,0,0,1924,0,98106,21,10,66,13
12166,4370700065,5/4/2015,47.69202,-122.325,"907,500",2.25,3,4,2,7,1900,950,2850,1680,6281,7006,2,0,1947,0,98115,10,2,26,2
12167,4375700055,6/27/2014,47.71511333,-122.305,"500,000",1.5,2,5,1,7,1520,0,1520,1440,8040,8040,0,0,1951,0,98125,2,2,18,
12168,4375700065,5/12/2014,47.71511333,-122.305,"315,275",1.75,3,3,1,7,960,480,1440,1500,8040,8040,0,0,1951,0,98125,2,2,18,
12180,4379600030,7/29/2014,47.72954667,-122.37,"1,325,000",3.75,3,4,1,10,3810,2590,6400,3430,76665,60548,2,0,1966,0,98177,1,,6,
12183,4385700185,8/12/2014,47.63717,-122.28,"799,950",2.25,3,3,3,9,1860,0,1860,1680,1386,3080,0,0,2014,0,98112,7,4,23,1
12184,4385700250,4/7/2015,47.63717,-122.28,"1,800,000",3.5,4,3,2,9,2460,1020,3480,2620,4000,4000,0,0,2015,0,98112,7,4,23,1
12185,4385700285,9/3/2014,47.63717,-122.28,"690,000",1.75,3,3,1,7,1030,570,1600,2150,4400,4000,0,0,1941,0,98112,7,4,23,1
12186,4385700425,5/5/2014,47.63717,-122.28,"1,425,000",2.5,2,3,2,9,2220,0,2220,1870,4000,4000,0,0,2000,0,98112,7,4,23,1
12187,4385700660,8/7/2014,47.63717,-122.28,"1,085,000",1.5,3,5,1.5,8,1660,900,2560,2560,4000,4000,0,0,1927,0,98112,7,4,23,1
12188,4385700735,3/11/2015,47.63717,-122.28,"790,000",1.5,2,3,1,7,970,970,1940,1480,4400,3080,0,0,1923,0,98112,7,4,23,1
12189,4385700765,6/3/2014,47.63717,-122.28,"850,000",1.75,3,5,1,7,770,600,1370,1390,3850,3600,0,0,1911,1988,98112,7,4,23,1
12190,4385701285,12/23/2014,47.63717,-122.28,"1,272,000",3.25,4,5,1.5,8,1920,1100,3020,2400,4000,4000,0,0,1927,0,98112,7,4,23,1
12191,4385701440,9/26/2014,47.63717,-122.28,"765,000",1.75,2,3,1,7,990,670,1660,2070,4000,4000,0,0,1940,0,98112,7,4,23,1
12192,4386700135,11/14/2014,47.64005667,-122.285,"2,250,000",2.25,4,5,2.5,9,3390,1370,4760,2950,8036,9323,0,0,1916,0,98112,,,7,
12233,4400200057,2/21/2015,47.62273667,-122.305,"761,000",3.5,3,3,2,8,1520,530,2050,1230,2020,3640,0,0,2006,0,98112,11,7,42,9
12234,4400200060,10/21/2014,47.62273667,-122.305,"650,000",2,5,3,1,7,1010,900,1910,1230,4667,2545,0,0,1908,0,98112,11,7,42,9
12243,4402700125,7/16/2014,47.74398,-122.335,"382,000",1.75,3,4,1,7,1790,0,1790,1560,7679,7680,0,0,1953,0,98133,,1,,
12244,4402700230,8/21/2014,47.74398,-122.335,"352,500",1.5,3,3,1,7,1360,0,1360,1630,7680,7679,0,0,1955,0,98133,,1,,
12245,4402700593,4/28/2015,47.74398,-122.335,"395,000",1,2,4,1,7,860,580,1440,1550,7808,7682,0,0,1949,0,98133,,1,,
12246,4403200255,7/22/2014,47.70356667,-122.375,"796,000",3.5,4,3,2,9,2870,800,3670,1520,4960,6335,0,0,2005,0,98177,1,2,17,
12254,4410600100,12/4/2014,47.53902,-122.3,"325,088",1,4,3,1,7,1000,400,1400,1500,6739,6380,0,0,1954,0,98108,1,1,8,
12258,4423100095,5/23/2014,47.64005667,-122.315,"670,500",2,4,3,1,7,1590,0,1590,2370,6750,4500,0,0,1951,0,98102,7,5,47,1
12259,4426600125,11/18/2014,47.72088667,-122.305,"279,000",1,3,3,1.5,7,1520,0,1520,1560,8055,8160,0,0,1952,0,98125,2,1,10,6
12260,4427100025,5/9/2014,47.72954667,-122.31,"270,000",1.5,3,5,1,7,1500,0,1500,1420,6337,6337,0,0,1953,0,98125,2,2,17,7
12261,4427100030,1/14/2015,47.72954667,-122.31,"332,500",1.5,3,3,1,7,1500,0,1500,1500,6332,6337,0,0,1953,0,98125,2,2,17,7
12262,4427100095,6/23/2014,47.72954667,-122.31,"360,000",1.5,4,3,1,7,1720,0,1720,1430,6417,6240,0,0,1953,0,98125,2,2,17,7
12263,4427100105,4/28/2015,47.72954667,-122.31,"398,000",1,4,5,1.5,7,1430,0,1430,1410,6240,6240,0,0,1953,0,98125,2,2,17,7
12264,4427100130,3/4/2015,47.72954667,-122.31,"431,000",1,3,4,1,7,1500,0,1500,1230,6240,6240,0,0,1953,0,98125,2,2,17,7
12265,4427100145,3/23/2015,47.72954667,-122.31,"424,000",1.5,3,3,1,7,1230,0,1230,1400,7200,6240,0,0,1953,0,98125,2,2,17,7
12266,4432600075,1/28/2015,47.58232333,-122.385,"725,000",2,4,3,2,9,1710,400,2110,1440,4140,4420,0,0,1925,2003,98116,27,28,96,25
12277,4440400125,5/8/2014,47.50438,-122.26,"228,000",1.75,4,3,1,7,1100,900,2000,1880,6120,6120,0,0,1965,0,98178,2,5,25,2
12278,4440400155,1/6/2015,47.50438,-122.26,"190,000",1,3,3,1,7,880,400,1280,1360,5100,6120,0,0,1961,0,98178,2,5,25,2
12279,4440900040,5/5/2014,47.77573333,-122.34,"379,950",1.75,4,5,1,7,1140,830,1970,1820,9389,8135,0,0,1960,0,98133,,1,,
12280,4441300075,9/24/2014,47.69490667,-122.4,"900,000",2.5,3,3,2,8,1700,560,2260,1740,9577,10240,0,0,1925,2004,98117,1,,10,
12281,4441300170,1/12/2015,47.69490667,-122.4,"1,300,000",2.5,4,3,2,11,2040,1070,3110,3110,11857,11570,4,0,1990,0,98117,1,,10,
12282,4441300240,3/31/2015,47.69490667,-122.4,"1,200,000",2,3,4,1,9,1830,1830,3660,2680,22410,8250,3,0,1947,0,98117,1,,10,
12283,4441300325,9/5/2014,47.69490667,-122.4,"695,000",3.25,3,3,2,8,2080,1000,3080,2100,12100,6581,0,0,1984,0,98117,1,,10,
12284,4441300416,10/28/2014,47.69490667,-122.4,"695,000",1.75,4,3,1,8,1390,1000,2390,2210,5880,6260,2,0,1957,0,98117,1,,10,
12285,4441300440,5/12/2014,47.69490667,-122.4,"582,000",1.75,4,3,1,7,1190,930,2120,2070,4650,6487,1,0,1951,0,98117,1,,10,
12286,4442800008,9/26/2014,47.69202,-122.395,"369,000",2,3,3,3,8,1340,0,1340,1340,1480,1321,0,0,1997,0,98117,7,2,13,5
12287,4442800012,12/18/2014,47.69202,-122.395,"465,000",2.5,3,3,3,8,1600,0,1600,1390,1311,1321,0,0,2005,0,98117,7,2,13,5
12288,4442800040,6/24/2014,47.68913333,-122.39,"575,000",2.25,3,4,1.5,7,1440,960,2400,1630,5000,5000,0,0,1926,0,98117,7,7,28,5
12289,4442800162,4/14/2015,47.69202,-122.395,"527,700",2.25,2,3,3,8,1330,0,1330,1320,806,1389,0,0,2009,0,98117,7,2,13,5
12290,4442800166,4/7/2015,47.69202,-122.395,"510,000",3,3,3,3,8,1320,0,1320,1320,1012,1536,0,0,2009,0,98117,7,2,13,5
12291,4443800030,12/1/2014,47.68624667,-122.395,"575,000",1.75,2,3,1,8,1140,700,1840,1540,4076,4076,0,0,1957,0,98117,2,1,19,
12292,4443800110,7/25/2014,47.68913333,-122.39,"456,500",1,3,4,1.5,7,1290,0,1290,1290,3880,4850,0,0,1919,0,98117,7,7,28,5
12293,4443800130,10/24/2014,47.68913333,-122.39,"320,000",1,2,3,1,7,1380,0,1380,1540,5820,4076,0,0,1918,1976,98117,7,7,28,5
12294,4443800375,10/2/2014,47.68624667,-122.395,"400,000",1,3,3,1.5,7,900,0,900,1280,4084,4080,0,0,1910,0,98117,2,1,19,
12295,4443800385,8/18/2014,47.68624667,-122.395,"410,000",1,2,3,1,7,1050,430,1480,1310,4080,4080,0,0,1949,0,98117,2,1,19,
12296,4443800385,5/6/2015,47.68624667,-122.395,"778,100",1,2,3,1,7,1050,430,1480,1310,4080,4080,0,0,1949,0,98117,2,1,19,
12297,4443800415,3/21/2015,47.68336,-122.39,"475,000",1,3,3,1,7,1270,0,1270,1310,4268,4080,0,0,1921,0,98117,1,,20,1
12298,4443800505,5/7/2015,47.68336,-122.39,"585,000",1.5,3,4,1.5,8,1310,500,1810,1400,3880,3880,0,0,1929,0,98117,1,,20,1
12299,4443800545,3/30/2015,47.68336,-122.39,"545,000",2,2,4,1,7,1430,0,1430,1430,3880,3880,0,0,1949,0,98117,1,,20,1
12300,4443800555,7/16/2014,47.68336,-122.39,"667,000",1.75,3,3,1,8,1300,470,1770,1430,3880,3880,0,0,1963,0,98117,1,,20,1
12301,4443800705,10/8/2014,47.68624667,-122.395,"465,000",1,3,3,1,7,780,130,910,1220,3880,3880,0,0,1942,0,98117,2,1,19,
12302,4443800765,6/10/2014,47.68336,-122.39,"700,000",2,3,5,1,7,1160,920,2080,1330,3880,3880,0,0,1954,0,98117,1,,20,1
12303,4443800785,11/21/2014,47.68336,-122.39,"481,000",1,2,4,1,7,920,700,1620,1330,3880,3880,0,0,1924,0,98117,1,,20,1
12304,4443800810,8/19/2014,47.68913333,-122.39,"443,725",1.75,3,4,1,7,750,500,1250,1240,3880,3880,0,0,1944,0,98117,7,7,28,5
12305,4443800940,4/8/2015,47.68913333,-122.39,"485,000",1.75,4,5,1,7,860,400,1260,1000,3880,3880,0,0,1918,0,98117,7,7,28,5
12306,4443800960,4/8/2015,47.68913333,-122.39,"520,000",1.75,3,5,1.5,7,1280,0,1280,980,3880,3880,0,0,1916,0,98117,7,7,28,5
12307,4443801160,6/10/2014,47.68336,-122.39,"420,000",1,2,4,1,6,860,0,860,1230,3880,4260,0,0,1916,0,98117,1,,20,1
12308,4443801285,8/14/2014,47.68336,-122.39,"466,950",1,3,3,1,7,1060,300,1360,1110,3880,3880,0,0,1963,0,98117,1,,20,1
12309,4443801340,10/6/2014,47.68336,-122.39,"480,000",1.75,3,4,1,7,840,840,1680,1220,2552,3880,0,0,1952,0,98117,1,,20,1
12310,4443801495,9/17/2014,47.68336,-122.39,"470,000",1.5,5,4,1.5,7,1340,840,2180,1530,4268,3880,0,0,1924,0,98117,1,,20,1
12311,4443801590,4/2/2015,47.68913333,-122.39,"520,000",1,2,4,1,6,950,0,950,1660,3880,3880,0,0,1919,0,98117,7,7,28,5
12312,4444800045,4/20/2015,47.70068,-122.4,"657,500",1.75,4,4,1,7,1380,240,1620,2170,7560,8650,3,0,1947,0,98117,,2,2,
12313,4447300008,9/23/2014,47.69202,-122.395,"530,000",1.5,3,3,3,8,1950,0,1950,1590,1963,2028,0,0,2002,0,98117,7,2,13,5
12314,4447300137,6/4/2014,47.68624667,-122.395,"989,000",3.5,5,3,2,9,2440,840,3280,1980,4000,4000,0,0,2003,0,98117,2,1,19,
12315,4447300165,12/23/2014,47.69202,-122.395,"415,000",1,2,3,1,7,760,0,760,1520,4000,4000,0,0,1944,0,98117,7,2,13,5
12316,4449800063,4/3/2015,47.68913333,-122.39,"435,000",1,2,5,1,7,750,0,750,1700,2786,4653,0,0,1947,0,98117,7,7,28,5
12317,4449800315,6/20/2014,47.68913333,-122.39,"412,000",1,2,3,1,6,690,570,1260,1250,3960,3960,0,0,1925,0,98117,7,7,28,5
12318,4449800345,10/8/2014,47.68913333,-122.39,"584,000",2.5,3,3,2,8,1790,0,1790,1340,3962,3960,0,0,1992,0,98117,7,7,28,5
12319,4449800480,3/18/2015,47.68913333,-122.39,"677,790",3,6,3,2,8,2800,0,2800,1440,4213,3960,0,0,1998,0,98117,7,7,28,5
12320,4449800595,9/22/2014,47.68913333,-122.39,"545,000",1.75,3,4,1.5,7,1400,0,1400,1050,4000,4330,0,0,1925,0,98117,7,7,28,5
12321,4449800681,6/23/2014,47.68913333,-122.39,"450,000",1.75,4,4,1,8,1260,900,2160,1670,4333,4426,0,0,1942,0,98117,7,7,28,5
12324,4452300130,5/22/2014,47.65449,-122.34,"677,000",2,3,4,1,7,1100,900,2000,1460,3207,3200,0,0,1916,0,98103,2,6,35,2
12325,4454800060,6/26/2014,47.67181333,-122.36,"450,000",1.75,2,3,1,6,700,140,840,1700,3340,3980,0,0,1912,0,98107,1,5,36,1
12331,4459800070,7/18/2014,47.68913333,-122.34,"679,000",1.5,4,4,1.5,8,1420,0,1420,1470,4923,4923,0,0,1928,0,98103,10,4,65,3
12332,4459800075,6/3/2014,47.68913333,-122.34,"710,000",2,3,4,1,8,1070,1070,2140,1470,4923,4923,0,0,1928,0,98103,10,4,65,3
12333,4459800100,4/22/2015,47.68913333,-122.34,"390,000",1,2,3,1,7,980,0,980,1520,3800,5010,0,0,1926,0,98103,10,4,65,3
12335,4468400211,2/20/2015,47.70934,-122.335,"205,000",2.25,3,3,3,8,1250,0,1250,1250,952,1030,0,0,2008,0,98133,27,22,70,9
12336,4468400214,10/10/2014,47.70934,-122.335,"318,000",2.25,3,3,3,8,1250,0,1250,1250,1017,1017,0,0,2008,0,98133,27,22,70,9
12339,4473400045,8/26/2014,47.59387,-122.295,"535,000",2,3,5,1,7,1120,920,2040,2120,5600,4958,1,0,1954,0,98144,19,8,27,2
12340,4473400155,4/17/2015,47.59675667,-122.29,"1,137,500",3.5,4,3,2,8,2180,980,3160,2180,4200,5200,4,0,1999,0,98144,10,4,30,
12341,4473400195,7/16/2014,47.59675667,-122.29,"950,000",3.25,5,3,2,9,2070,630,2700,1940,3650,4000,2,0,1926,2014,98144,10,4,30,
12346,4476400275,1/14/2015,47.45819333,-122.36,"335,000",1.75,3,4,1,7,1230,870,2100,1700,8298,10830,0,0,1952,0,98166,,,1,
